222372,38,"Jan 25, 2021",United States,Louisville,141.814205,12.523799,6.618268,9
222370,20,"Jan 25, 2021",United States,Ramsey,167.798543,11.566696,6.618268,4
222368,72,"Jan 25, 2021",United States,Vista,22.807569,1.944753,6.618268,1
222365,90,"Jan 25, 2021",United States,Washington,35.840465,3.726594,6.618268,2
222363,93,"Jan 25, 2021",United States,Plantation,43.986026,3.553501,6.618268,2
222360,79,"Jan 25, 2021",United States,Philadelphia,59.869868,1.730932,6.618268,6
222359,52,"Jan 25, 2021",United States,Plymouth Charter Township,92.655749,5.956441,6.618268,2
222357,14,"Jan 25, 2021",United States,San Francisco,85.121106,7.819738,6.618268,3
222354,63,"Jan 25, 2021",United States,New York,77.953012,7.483734,6.618268,9
222353,24,"Jan 25, 2021",United States,Newport,83.654905,0.0,6.618268,5
222331,20,"Jan 25, 2021",United States,(not set),31.665866,2.301121,6.618268,3
222323,68,"Jan 25, 2021",United States,Santa Clara,44.800582,4.632787,6.618268,1
222321,21,"Jan 25, 2021",United States,Mountain View,63.087365,6.272081,6.618268,5
222306,15,"Jan 24, 2021",United States,Mountain View,105.892284,10.120859,6.618268,10
222305,76,"Jan 24, 2021",United States,Redmond,86.383667,9.387758,6.618268,4
222303,21,"Jan 24, 2021",United States,Los Angeles,59.157132,6.272081,6.618268,6
222297,93,"Jan 24, 2021",United States,San Francisco,36.084832,3.634956,6.618268,5
222295,38,"Jan 24, 2021",(not set),(not set),26.798894,3.18695,6.618268,4
222291,38,"Jan 24, 2021",United States,Menlo Park,56.6931,5.701892,6.618268,3
222289,66,"Jan 24, 2021",United States,Rocklin,90.985909,7.086637,6.618268,4
222282,58,"Jan 24, 2021",United States,Villanova,80.844686,2.189119,6.618268,14
222280,83,"Jan 24, 2021",United States,Kenmore,239.805296,25.129054,6.618268,18
222275,26,"Jan 24, 2021",United States,Los Angeles,30.545851,0.0,6.618268,1
222273,38,"Jan 24, 2021",United States,League City,48.873362,3.329498,6.618268,1
222272,92,"Jan 24, 2021",United States,Los Angeles,22.400291,2.413122,6.618268,1
222271,38,"Jan 24, 2021",United States,League City,48.873362,0.0,6.618268,1
222270,16,"Jan 24, 2021",United States,Redmond,19.142067,2.616761,6.618268,7
222269,82,"Jan 24, 2021",United States,Los Altos Hills,81.69997,8.165924,6.618268,2
222267,67,"Jan 24, 2021",United States,Clearwater,17.309316,1.680022,6.618268,1
222266,84,"Jan 24, 2021",United States,Redmond,21.830102,2.861128,6.618268,5
222264,30,"Jan 24, 2021",United States,Bellevue,21.830102,2.87131,6.618268,4
222263,91,"Jan 24, 2021",United States,Rock Hill,86.424395,6.496084,6.618268,6
222261,87,"Jan 24, 2021",United States,Foster City,108.091586,10.59941,6.618268,9
222260,85,"Jan 24, 2021",United States,Buffalo,44.800582,4.500422,6.618268,1
222259,32,"Jan 24, 2021",United States,Plover,56.000727,3.451681,6.618268,1
222258,37,"Jan 24, 2021",United States,Santa Clara,86.34294,8.379745,6.618268,2
222257,75,"Jan 24, 2021",United States,Plymouth Charter Township,13.236536,1.191288,6.618268,1
222255,49,"Jan 24, 2021",United States,San Jose,52.375953,5.447343,6.618268,4
222253,66,"Jan 24, 2021",United States,San Jose,93.673944,9.285939,6.618268,4
222252,25,"Jan 24, 2021",United States,Westfield,116.481513,8.583384,13.05326,2
222251,25,"Jan 24, 2021",United States,Westfield,75.753711,5.885167,13.05326,3
222250,25,"Jan 24, 2021",United States,Westfield,75.753711,7.891012,13.05326,3
222249,25,"Jan 24, 2021",United States,Westfield,75.753711,7.891012,13.05326,3
222248,86,"Jan 24, 2021",United States,Santa Ana,52.946142,5.69171,6.618268,3
222247,91,"Jan 24, 2021",(not set),(not set),27.369083,2.637125,6.618268,4
222246,25,"Jan 24, 2021",United States,Westfield,75.753711,7.320822,13.05326,3
222245,25,"Jan 24, 2021",United States,Westfield,75.753711,5.223341,6.618268,3
222242,9,"Jan 24, 2021",United States,Pryor,32.582241,0.0,6.618268,1
222241,56,"Jan 24, 2021",United States,San Mateo,212.802764,20.872998,6.618268,5
222239,95,"Jan 24, 2021",United States,Franklin,19.386434,1.211652,6.618268,3
222238,1,"Jan 24, 2021",United States,Kingston,48.364264,4.877154,6.618268,1
222237,64,"Jan 24, 2021",United States,Seattle,21.178457,2.800036,6.618268,1
222236,74,"Jan 24, 2021",United States,Seattle,32.093508,2.45385,6.618268,3
222219,77,"Jan 24, 2021",United States,Seminole,22.318835,2.03639,6.618268,3
222218,32,"Jan 24, 2021",United States,Suwanee,22.400291,1.741114,6.618268,1
222205,43,"Jan 24, 2021",United States,Santa Clarita,56.204366,5.976805,6.618268,1
222196,60,"Jan 23, 2021",United States,Redwood City,98.56128,9.733945,6.618268,5
222193,55,"Jan 23, 2021",United States,Los Angeles,41.745997,4.622605,6.618268,3
222188,45,"Jan 23, 2021",United States,Bellevue,16.291121,2.311303,6.618268,1
222185,38,"Jan 23, 2021",United States,League City,119.984104,10.436499,6.618268,4
222184,13,"Jan 23, 2021",United States,Concord,76.364628,6.445175,6.618268,1
222175,98,"Jan 23, 2021",United States,Los Gatos,56.204366,5.824076,6.618268,1
222170,4,"Jan 23, 2021",Canada,Toronto,304.969779,0.0,124.973259,7
222162,54,"Jan 23, 2021",United States,Austin,67.526695,6.129534,6.618268,7
222161,55,"Jan 23, 2021",United States,Canon City,142.547306,12.869985,20.353719,7
222160,80,"Jan 23, 2021",United States,Los Gatos,13.032897,1.802205,6.618268,1
222154,30,"Jan 23, 2021",United States,Federal Way,25.169781,3.207314,6.618268,5
222153,16,"Jan 23, 2021",United States,Novi,96.117612,6.16008,6.618268,4
222148,21,"Jan 23, 2021",United States,Los Angeles,91.230276,9.296121,6.618268,2
222147,83,"Jan 23, 2021",United States,San Antonio,17.818413,2.464032,6.618268,1
222145,62,"Jan 23, 2021",United States,Los Angeles,40.524163,3.665502,6.618268,6
222144,20,"Jan 23, 2021",United States,Long Beach,124.627073,14.865648,20.353719,3
222142,69,"Jan 23, 2021",United States,Columbia,44.800582,3.085131,6.618268,2
222140,9,"Jan 23, 2021",United States,Austin,24.436681,2.962948,6.618268,1
222134,26,"Jan 23, 2021",United States,Sunnyvale,8.552838,1.364381,6.618268,1
222133,58,"Jan 23, 2021",United States,Gardner,29.018559,1.893843,6.618268,4
222131,60,"Jan 23, 2021",United States,Princeton,60.277146,4.704061,6.618268,2
222112,25,"Jan 23, 2021",(not set),(not set),14.662009,2.209483,6.618268,1
222108,34,"Jan 23, 2021",Switzerland,Zurich,13.847453,0.824738,6.618268,1
222100,51,"Jan 22, 2021",United States,Sammamish,24.029403,3.095313,6.618268,5
222092,94,"Jan 22, 2021",United States,Santa Clara,64.187015,6.373901,6.618268,10
222082,66,"Jan 22, 2021",United States,Cupertino,85.528384,8.29829,6.618268,3
222081,9,"Jan 22, 2021",United States,Fremont,69.84818,7.096819,6.618268,7
222080,11,"Jan 22, 2021",United States,Livingston,21.585735,1.863297,6.618268,2
222075,94,"Jan 22, 2021",United States,Kirkland,44.800582,5.182613,6.618268,1
222071,75,"Jan 22, 2021",United States,Mayfield Heights,228.279328,18.785699,6.618268,34
222070,37,"Jan 22, 2021",United States,Campbell,85.528384,8.542656,6.618268,6
222069,74,"Jan 22, 2021",United States,Roseville,361.09269,28.509461,6.618268,13
222067,72,"Jan 22, 2021",United States,Vista,82.351615,6.903362,6.618268,7
222063,32,"Jan 22, 2021",United States,Foster City,28.428006,3.258224,6.618268,4
222062,73,"Jan 22, 2021",United States,San Jose,125.441629,12.218341,6.618268,6
222056,26,"Jan 22, 2021",United States,San Jose,78.197379,7.850284,6.618268,6
222053,34,"Jan 22, 2021",United States,San Francisco,70.051819,6.516448,6.618268,7
222052,6,"Jan 22, 2021",United States,Austin,243.389343,20.61845,6.618268,13
222051,65,"Jan 22, 2021",United States,Austin,54.778893,5.080793,6.618268,3
222049,72,"Jan 22, 2021",United States,Vista,22.807569,2.769491,13.05326,1
222048,72,"Jan 22, 2021",United States,Vista,22.807569,3.18695,13.05326,1
222047,72,"Jan 22, 2021",United States,Vista,22.807569,2.270575,13.05326,1
222046,72,"Jan 22, 2021",United States,Vista,19.549345,2.290939,13.05326,1
222045,72,"Jan 22, 2021",United States,Vista,19.549345,2.891674,13.05326,1
