220655,3,"Jan 15, 2021",United States,New York,61.498981,6.618268,13.05326,2
220654,6,"Jan 15, 2021",United States,San Jose,143.361862,10.691048,14.977649,3
220653,45,"Jan 15, 2021",United States,Los Angeles,14.254731,1.384745,6.618268,1
220640,88,"Jan 15, 2021",United States,New York,49.891557,3.370226,0.0,2
220617,85,"Jan 15, 2021",United States,New York,44.800582,4.43933,6.618268,1
220595,40,"Jan 15, 2021",United States,Honolulu,167.391265,0.0,6.618268,8
220559,27,"Jan 14, 2021",United States,San Diego,56.000727,4.866972,6.618268,1
220543,50,"Jan 14, 2021",United States,Waccabuc,79.745036,7.229185,6.618268,5
220541,18,"Jan 14, 2021",United States,Georgetown,15.272926,1.313472,6.618268,1
220540,64,"Jan 14, 2021",United States,Los Angeles,48.058806,5.223341,6.618268,3
220539,91,"Jan 14, 2021",United States,Appleton,880.535072,48.802088,6.618268,15
220537,60,"Jan 14, 2021",United States,Twin Falls,87.401862,0.0,6.618268,3
220532,20,"Jan 14, 2021",United States,Boulder,82.270159,4.418966,6.618268,4
220530,7,"Jan 14, 2021",United States,Redmond,31.604774,3.858959,6.618268,8
220527,89,"Jan 14, 2021",United States,Seattle,69.237263,7.646645,6.618268,2
220520,3,"Jan 14, 2021",United States,Santa Clara,44.800582,4.632787,6.618268,1
220519,64,"Jan 14, 2021",United States,San Francisco,56.204366,3.512773,13.05326,1
220518,35,"Jan 14, 2021",United States,San Francisco,30.494942,3.634956,6.618268,5
220517,59,"Jan 14, 2021",United States,Union City,56.6931,4.744789,14.977649,3
220514,26,"Jan 14, 2021",Canada,Burlington,56.204366,6.770997,13.226354,1
220511,37,"Jan 14, 2021",United States,Pleasant Hill,51.31703,4.653151,6.618268,4
220507,96,"Jan 14, 2021",United States,Bluffton,48.873362,2.942584,6.618268,1
220506,55,"Jan 14, 2021",United States,Ellicott City,33.070975,2.382576,6.618268,1
220505,11,"Jan 14, 2021",United States,Chicago,52.538864,6.933908,14.977649,3
220504,91,"Jan 14, 2021",United States,Santa Clara,24.192314,2.789854,6.618268,2
220502,84,"Jan 14, 2021",United States,Palm Valley,50.909752,0.0,0.0,1
220500,54,"Jan 14, 2021",United States,Lombard,19.549345,2.097482,6.618268,1
220499,34,"Jan 14, 2021",United States,Chicago,25.251237,3.268406,6.618268,2
220497,75,"Jan 14, 2021",United States,Hollidaysburg,41.542358,2.891674,6.618268,4
220493,85,"Jan 14, 2021",United States,Minneapolis,7.127365,0.0,6.618268,1
220492,38,"Jan 14, 2021",United States,Commack,22.563202,2.514942,6.618268,4
220474,34,"Jan 14, 2021",United States,Chico,43.17147,3.624774,6.618268,2
220468,6,"Jan 14, 2021",United States,Ogden,12.218341,2.341849,13.05326,1
220466,16,"Jan 14, 2021",United States,Clovis,84.306549,7.259731,6.618268,9
220459,20,"Jan 14, 2021",United States,Somerville,56.000727,3.502591,6.618268,1
220458,6,"Jan 14, 2021",United States,Ogden,12.218341,0.88583,13.05326,1
220456,6,"Jan 14, 2021",United States,Ogden,12.218341,0.88583,6.618268,1
220455,81,"Jan 14, 2021",United States,San Francisco,19.600255,0.0,6.618268,2
220453,91,"Jan 14, 2021",Canada,Oshawa,25.454876,0.0,24.27377,1
220448,46,"Jan 14, 2021",United States,Vinings,70.255458,4.612424,6.618268,1
220441,21,"Jan 14, 2021",United States,San Francisco,42.764192,3.268406,6.618268,3
220435,42,"Jan 14, 2021",(not set),(not set),71.680931,7.524461,13.05326,1
220431,89,"Jan 14, 2021",Ireland,Dublin,112.408733,9.235029,6.618268,2
220430,63,"Jan 14, 2021",United States,Wellesley,33.070975,2.066936,6.618268,1
220429,85,"Jan 14, 2021",United States,Charleston,41.13508,4.296783,6.618268,6
220428,63,"Jan 14, 2021",United States,Wellesley,21.178457,1.323654,6.618268,1
220427,56,"Jan 14, 2021",(not set),(not set),37.469578,2.107664,6.618268,4
220422,80,"Jan 14, 2021",United States,White Plains,32.582241,3.278588,6.618268,3
220392,11,"Jan 14, 2021",United States,San Jose,85.426564,8.532474,6.618268,7
220390,29,"Jan 13, 2021",United States,Fremont,107.195574,10.538319,6.618268,18
220382,94,"Jan 13, 2021",United States,San Jose,20.363901,2.240029,6.618268,2
220380,25,"Jan 13, 2021",United States,Oxford,41.542358,3.380408,6.618268,2
220367,100,"Jan 13, 2021",United States,(not set),56.204366,3.329498,6.618268,1
220358,37,"Jan 13, 2021",United States,White House,24.283952,2.861128,6.618268,4
220354,88,"Jan 13, 2021",United States,New York,21.422824,2.484396,6.618268,2
220352,16,"Jan 13, 2021",United States,Los Angeles,52.895232,3.594228,6.618268,11
220347,29,"Jan 13, 2021",United States,Gastonia,60.277146,4.683697,6.618268,2
220342,67,"Jan 13, 2021",United States,Santa Clara,36.003377,3.838595,6.618268,3
220341,23,"Jan 13, 2021",United States,Leesburg,224.328732,12.248886,6.618268,13
220340,54,"Jan 13, 2021",United States,Kirkland,144.339329,15.405291,6.618268,9
220335,84,"Jan 13, 2021",United States,Roswell,59.869868,5.121521,6.618268,33
220334,9,"Jan 13, 2021",United States,Oakland,56.204366,5.813894,6.618268,1
220333,94,"Jan 13, 2021",United States,Plainview,56.204366,5.42698,6.618268,1
220331,26,"Jan 13, 2021",United States,Vineyard,145.601891,11.861972,6.618268,14
220328,15,"Jan 13, 2021",United States,University City,47.24425,0.0,6.618268,1
220326,19,"Jan 13, 2021",United States,Kansas City,56.204366,0.0,6.618268,1
220317,85,"Jan 13, 2021",United States,San Jose,93.673944,9.86631,13.05326,1
220315,85,"Jan 13, 2021",United States,San Jose,48.873362,4.805881,13.226354,10
220308,67,"Jan 13, 2021",United States,Chicago,18.327511,1.883661,6.618268,2
220294,89,"Jan 13, 2021",United States,West New York,44.800582,3.410953,6.618268,1
220293,35,"Jan 13, 2021",United States,Brookhaven,133.58719,11.200145,6.618268,3
220276,3,"Jan 13, 2021",United States,Palo Alto,43.130742,4.632787,6.618268,5
220275,59,"Jan 13, 2021",United States,San Jose,69.339082,7.035728,6.618268,6
220261,58,"Jan 13, 2021",United States,Costa Mesa,40.727802,3.675684,6.618268,2
220258,71,"Jan 13, 2021",United States,Chicago,14.254731,2.158573,6.618268,1
220257,62,"Jan 13, 2021",United States,Scottsdale,87.238951,7.575371,6.618268,5
220254,77,"Jan 13, 2021",United States,New York,44.800582,3.410953,6.618268,1
220251,58,"Jan 13, 2021",United States,San Francisco,56.509825,5.37607,6.618268,2
220249,33,"Jan 13, 2021",United States,Acton,56.204366,3.512773,6.618268,1
220239,90,"Jan 13, 2021",United States,Quincy,176.402291,11.047416,6.618268,16
220236,82,"Jan 13, 2021",United States,New York,41.542358,3.197132,6.618268,2
220233,43,"Jan 13, 2021",United States,Stockton,50.991208,5.182613,6.618268,3
220229,34,"Jan 13, 2021",(not set),(not set),44.800582,4.561514,6.618268,1
220225,36,"Jan 13, 2021",United States,North New Hyde Park,135.216302,12.584891,6.618268,8
220218,76,"Jan 13, 2021",United States,Brighton,38.691412,2.718581,6.618268,1
220216,76,"Jan 13, 2021",United States,Brighton,44.800582,3.085131,6.618268,1
220203,77,"Jan 13, 2021",United States,New York,44.800582,3.410953,6.618268,1
220170,54,"Jan 12, 2021",United States,Denver,118.029169,4.978974,6.618268,4
220142,20,"Jan 12, 2021",United States,San Diego,13.032897,1.883661,6.618268,1
220136,7,"Jan 12, 2021",United States,San Jose,30.138573,3.319316,6.618268,1
220128,55,"Jan 12, 2021",United States,Los Gatos,56.204366,5.824076,6.618268,1
220116,40,"Jan 12, 2021",United States,Seattle,56.204366,6.343355,6.618268,1
220106,64,"Jan 12, 2021",United States,Vandalia,18.327511,1.822569,6.618268,1
220105,34,"Jan 12, 2021",United States,Chicago,36.655022,4.43933,6.618268,1
220102,95,"Jan 12, 2021",United States,Baldwin,205.26812,18.276601,6.618268,10
220101,6,"Jan 12, 2021",United States,Norwood,46.429694,2.901856,6.618268,2
220094,98,"Jan 12, 2021",United States,Mount Prospect,151.507422,11.668515,14.977649,6
220090,43,"Jan 12, 2021",United States,Palo Alto,72.739854,5.559345,6.618268,2
220089,34,"Jan 12, 2021",United States,Iron River,48.873362,3.400771,13.05326,1
220087,34,"Jan 12, 2021",United States,Iron River,47.24425,3.013857,13.05326,1
