221117,24,"Jan 19, 2021",United States,Lake Zurich,8.14556,1.109833,6.618268,1
221114,24,"Jan 19, 2021",United States,Lake Zurich,22.400291,2.189119,6.618268,2
221112,73,"Jan 19, 2021",Mexico,Mexico City,22.094832,2.362212,6.618268,3
221106,98,"Jan 19, 2021",United States,Redmond,32.582241,4.011688,6.618268,5
221104,100,"Jan 19, 2021",United States,(not set),37.469578,3.207314,6.618268,3
221103,73,"Jan 19, 2021",United States,Bellevue,59.46259,6.669178,6.618268,2
221101,39,"Jan 19, 2021",United States,San Jose,28.509461,3.258224,6.618268,1
221098,48,"Jan 19, 2021",United States,Irvine,42.764192,4.714243,6.618268,2
221095,98,"Jan 19, 2021",United States,Santa Clara,123.425603,11.688879,6.618268,8
221094,38,"Jan 19, 2021",United States,(not set),28.509461,3.23786,6.618268,2
221093,98,"Jan 19, 2021",United States,Pittsboro,19.345706,1.832751,6.618268,3
221091,84,"Jan 19, 2021",United States,Pleasanton,35.840465,3.512773,6.618268,2
221087,27,"Jan 19, 2021",United States,Louisville,20.363901,1.344017,6.618268,3
221083,90,"Jan 19, 2021",United States,Durham,234.388499,18.042416,6.618268,18
221081,67,"Jan 19, 2021",United States,Reston,21.178457,1.486565,6.618268,2
221074,21,"Jan 19, 2021",United States,Boulder,44.800582,2.565852,6.618268,1
221073,76,"Jan 19, 2021",United States,Lawrenceville,217.486461,13.440175,6.618268,3
221069,9,"Jan 19, 2021",United States,San Jose,50.502474,5.294614,6.618268,2
221066,93,"Jan 19, 2021",United States,New Providence,71.680931,7.147729,14.977649,1
221065,73,"Jan 19, 2021",United States,Austin,33.885531,3.349862,6.618268,10
221044,80,"Jan 19, 2021",United States,Los Altos,24.436681,2.800036,6.618268,1
221039,70,"Jan 18, 2021",United States,Palo Alto,280.696009,25.872336,6.618268,9
221035,20,"Jan 18, 2021",United States,Albuquerque,20.363901,0.0,6.618268,1
221031,77,"Jan 18, 2021",United States,Highland,38.691412,2.800036,6.618268,1
221029,11,"Jan 18, 2021",United States,San Francisco,100.801309,9.163755,6.618268,4
221026,2,"Jan 18, 2021",United States,West Lafayette,33.396797,2.800036,6.618268,2
221025,50,"Jan 18, 2021",United States,Sunnyvale,24.436681,2.800036,6.618268,1
221022,86,"Jan 18, 2021",United States,Austin,160.671178,13.796543,6.618268,49
221019,36,"Jan 18, 2021",United States,San Ramon,1221.834051,0.0,0.0,12
221009,73,"Jan 18, 2021",United States,Ann Arbor,146.620086,9.194301,6.618268,6
221004,75,"Jan 18, 2021",United States,Cupertino,88.37933,8.583384,6.618268,4
220999,72,"Jan 18, 2021",United States,San Mateo,22.807569,2.810218,6.618268,1
220998,31,"Jan 18, 2021",United States,Oak Ridge,12.116521,1.232016,6.618268,1
220997,77,"Jan 18, 2021",United States,Pensacola,15.496929,1.741114,6.618268,9
220995,36,"Jan 18, 2021",United States,Stroudsburg,13.236536,1.588384,6.618268,1
220992,1,"Jan 18, 2021",United States,Tucson,48.873362,3.380408,6.618268,1
220985,57,"Jan 18, 2021",United States,Austin,44.800582,0.0,6.618268,1
220981,70,"Jan 18, 2021",Taiwan,Taoyuan District,43.17147,0.0,13.226354,3
220978,6,"Jan 18, 2021",United States,San Jose,57.833478,0.0,59.401499,2
220977,6,"Jan 18, 2021",United States,San Jose,57.833478,0.0,59.401499,2
