281430,6,"Oct 4, 2021",United States,Chantilly,10.589228,2.413122,13.05326,1
281427,6,"Oct 4, 2021",United States,Chantilly,10.589228,2.03639,13.05326,1
281422,12,"Oct 4, 2021",United States,Austin,24.436681,2.576033,6.618268,1
281421,39,"Oct 4, 2021",United States,San Francisco,24.436681,3.349862,6.618268,1
281384,99,"Oct 4, 2021",United States,New York,15.476565,1.832751,6.618268,1
281375,66,"Oct 4, 2021",United States,Lincoln,87.972052,6.872817,6.618268,2
281373,6,"Oct 4, 2021",United States,Chantilly,10.589228,2.03639,13.05326,1
281372,6,"Oct 4, 2021",United States,Chantilly,10.589228,2.107664,13.05326,1
281370,6,"Oct 4, 2021",United States,Chantilly,10.589228,1.496747,13.05326,1
281369,6,"Oct 4, 2021",United States,Chantilly,10.589228,1.415291,13.05326,1
281366,3,"Oct 4, 2021",United States,Marshfield,48.873362,3.054585,6.618268,1
281364,70,"Oct 4, 2021",United States,Redwood City,35.025909,4.113508,6.618268,2
281361,48,"Oct 4, 2021",United States,Houston,39.09869,3.797868,6.618268,2
281358,70,"Oct 4, 2021",United States,San Diego,24.436681,2.413122,6.618268,1
281356,91,"Oct 4, 2021",United States,New York,105.322095,9.927402,6.618268,3
281355,6,"Oct 4, 2021",United States,Chantilly,21.178457,1.914207,14.977649,2
281350,71,"Oct 4, 2021",United States,San Francisco,96.117612,8.878661,6.618268,4
281349,58,"Oct 4, 2021",United States,Chicago,78.034468,8.685204,6.618268,5
281343,24,"Oct 4, 2021",United States,San Jose,40.727802,4.449512,6.618268,2
281339,77,"Oct 4, 2021",United States,Kingsburg,176.147742,15.527474,6.618268,6
281338,86,"Oct 4, 2021",United States,Westfield,48.975182,3.685866,6.618268,3
281337,43,"Oct 4, 2021",United States,Doral,77.382823,5.885167,6.618268,5
281336,50,"Oct 4, 2021",United States,Raleigh,21.993013,2.077118,6.618268,1
281332,8,"Oct 4, 2021",United States,Boston,15.476565,0.967285,6.618268,1
281331,37,"Oct 4, 2021",United States,Mountain View,64.349927,6.485902,6.618268,3
281330,80,"Oct 4, 2021",United States,Boston,78.197379,4.887336,13.226354,4
281327,98,"Oct 4, 2021",United States,Bryn Athyn,211.784569,13.10417,6.618268,15
281322,23,"Oct 4, 2021",Canada,Toronto,340.077144,18.368239,6.618268,20
281314,92,"Oct 4, 2021",United States,New York,17.105677,2.688035,13.226354,1
281312,38,"Oct 4, 2021",Canada,Toronto,1741.113522,0.0,661.256588,122
281309,70,"Oct 4, 2021",United States,Thompsonville,54.575254,3.675684,6.618268,3
281292,51,"Oct 4, 2021",United States,Alpharetta,83.899271,7.015364,6.618268,3
281289,87,"Oct 4, 2021",United States,Dallas,32.174963,0.0,13.226354,2
281273,78,"Oct 4, 2021",Morocco,Casablanca,61.091703,6.007351,6.618268,1
281252,51,"Oct 4, 2021",United States,Redmond,67.608151,7.493916,6.618268,3
281248,69,"Oct 3, 2021",Costa Rica,San Jose,47.346069,3.797868,6.618268,6
281245,49,"Oct 3, 2021",United States,Chicago,144.990974,16.423486,14.977649,7
281242,32,"Oct 3, 2021",United States,Cupertino,28.509461,3.319316,6.618268,2
281239,54,"Oct 3, 2021",United States,New York,228.075689,20.842453,6.618268,7
281235,20,"Oct 3, 2021",United States,San Jose,32.582241,0.0,6.618268,2
281233,74,"Oct 3, 2021",United States,Sunnyvale,9.774672,1.506929,6.618268,1
281229,60,"Oct 3, 2021",United States,San Francisco,9.326667,1.354199,6.618268,5
281228,57,"Oct 3, 2021",United States,Dublin,36.655022,4.449512,6.618268,2
281227,41,"Oct 3, 2021",United States,New York,48.873362,3.085131,13.05326,1
281226,88,"Oct 3, 2021",United States,San Francisco,28.509461,3.044403,6.618268,3
281219,95,"Oct 3, 2021",United States,San Jose,21.993013,2.698217,6.618268,1
281214,82,"Oct 3, 2021",United States,Edison,64.349927,4.693879,6.618268,3
281211,22,"Oct 3, 2021",Canada,Richmond,73.310043,6.597904,6.618268,2
281207,79,"Oct 3, 2021",United States,Windsor,28.509461,3.614592,6.618268,3
281198,25,"Oct 3, 2021",United States,Buena Park,16.291121,1.781841,6.618268,1
281193,44,"Oct 3, 2021",United States,Irvine,115.666957,9.489578,6.618268,4
281192,94,"Oct 3, 2021",United States,Los Angeles,125.645268,12.574709,6.618268,8
281191,96,"Oct 3, 2021",United States,Strongsville,36.145924,3.431317,6.618268,3
281190,23,"Oct 3, 2021",United States,San Bruno,21.504279,2.789854,6.618268,11
281189,89,"Oct 3, 2021",United States,Chicago,118.925181,12.869985,6.618268,3
281185,56,"Oct 3, 2021",United States,Los Angeles,35.840465,4.042234,6.618268,2
281184,75,"Oct 3, 2021",United States,Boston,29.710931,1.863297,6.618268,7
281176,56,"Oct 3, 2021",United States,Oakland,48.873362,5.701892,6.618268,1
281173,89,"Oct 3, 2021",United States,New York,513.170301,48.364264,31.767685,61
281171,38,"Oct 3, 2021",United States,Oakland,56.000727,6.434993,6.618268,4
281167,47,"Oct 3, 2021",United States,San Francisco,53.760698,5.223341,6.618268,3
281163,55,"Oct 3, 2021",United States,Fort Collins,85.202561,3.370226,6.618268,10
281150,65,"Oct 3, 2021",United States,San Francisco,33.804075,3.502591,6.618268,4
281144,88,"Oct 2, 2021",United States,Los Angeles,59.055312,5.111339,6.618268,4
281143,49,"Oct 2, 2021",United States,San Jose,180.72962,17.59441,6.618268,7
281140,74,"Oct 2, 2021",United States,Omaha,135.216302,0.0,6.618268,5
281139,67,"Oct 2, 2021",United States,Baldwin,131.143521,11.882336,6.618268,4
281138,52,"Oct 2, 2021",United States,San Jose,29.324017,3.390589,6.618268,3
281134,76,"Oct 2, 2021",United States,San Francisco,71.680931,6.760815,6.618268,1
281133,31,"Oct 2, 2021",United States,Sunnyvale,107.521396,10.426317,6.618268,4
281132,42,"Oct 2, 2021",United States,New York,32.989519,3.522955,6.618268,7
281128,52,"Oct 2, 2021",United States,Tracy,48.873362,4.581878,6.618268,2
281125,13,"Oct 2, 2021",United States,Shreveport,29.527656,0.0,6.618268,1
281120,42,"Oct 2, 2021",United States,Castro Valley,193.04978,20.475902,6.618268,4
281119,42,"Oct 2, 2021",United States,Castro Valley,175.129547,17.716594,6.618268,3
281117,77,"Oct 2, 2021",United States,Santa Clara,177.573215,0.0,6.618268,3
281115,86,"Oct 2, 2021",United States,Reno,27.491266,2.8204,6.618268,1
281106,86,"Oct 2, 2021",United States,North Bethesda,72.210392,4.754971,6.618268,7
281105,68,"Oct 2, 2021",United States,Brick Township,72.332576,4.205146,6.618268,4
281100,39,"Oct 2, 2021",United States,Canton,420.718191,26.299978,19.26425,52
281096,81,"Oct 2, 2021",United States,Phoenix,56.000727,5.386252,6.618268,3
281088,47,"Oct 1, 2021",United States,Phoenix,71.680931,6.730269,6.618268,6
281086,67,"Oct 1, 2021",United States,Dublin,123.405239,13.267081,6.618268,15
281083,12,"Oct 1, 2021",United States,Daphne,94.43759,7.840102,6.618268,9
281078,32,"Oct 1, 2021",United States,Mountain View,59.055312,6.007351,6.618268,2
281070,40,"Oct 1, 2021",United States,Streamwood,27.083988,2.779672,6.618268,3
281063,55,"Oct 1, 2021",United States,Broomfield,79.826491,3.736776,13.226354,4
281061,4,"Oct 1, 2021",United States,Rancho Palos Verdes,30.138573,3.512773,6.618268,1
281060,12,"Oct 1, 2021",United States,Bellevue,48.466084,0.0,6.618268,4
281056,78,"Oct 1, 2021",United States,Chesterfield,128.699853,0.0,6.618268,4
281054,94,"Oct 1, 2021",United States,Kirkland,164.784686,17.472227,6.618268,8
281052,36,"Oct 1, 2021",United States,San Francisco,20.363901,2.392758,6.618268,1
281046,21,"Oct 1, 2021",United States,Detroit,54.921441,3.685866,6.618268,8
281043,42,"Oct 1, 2021",United States,New York,21.993013,2.525124,6.618268,1
281041,10,"Oct 1, 2021",United States,Morgan Hill,40.727802,4.327329,6.618268,2
281040,49,"Oct 1, 2021",United States,Tenafly,29.405473,2.382576,6.618268,3
281039,6,"Oct 1, 2021",United States,Austin,26.065793,2.718581,6.618268,2
281036,17,"Oct 1, 2021",United States,Brentwood,50.298835,4.978974,6.618268,3
281034,74,"Oct 1, 2021",United States,Campbell,117.296069,11.637969,6.618268,4
281031,5,"Oct 1, 2021",United States,Redwood City,208.017247,21.239549,6.618268,7
