238292,87,"Apr 5, 2021",United States,Chicago,29.588748,3.716412,6.618268,4
238288,28,"Apr 5, 2021",United States,San Jose,45.228224,5.386252,13.05326,6
238281,9,"Apr 5, 2021",United States,New York,17.920233,0.0,24.27377,1
238279,77,"Apr 5, 2021",United States,New York,17.920233,2.168755,6.618268,1
238278,60,"Apr 5, 2021",United States,Anaheim,71.762387,6.078624,6.618268,2
238275,84,"Apr 5, 2021",United States,Chicago,137.65997,15.65984,14.977649,4
238271,72,"Apr 5, 2021",United States,New York,48.058806,4.836426,6.618268,2
238270,1,"Apr 5, 2021",United States,Elmhurst,36.655022,3.472045,6.618268,2
238268,11,"Apr 5, 2021",United States,Kent,64.349927,5.152067,6.618268,2
238266,11,"Apr 5, 2021",United States,Kent,39.913246,4.429148,6.618268,2
238265,81,"Apr 5, 2021",United States,Austin,257.318251,21.799556,6.618268,16
238260,90,"Apr 5, 2021",United States,Columbus,76.364628,0.0,0.0,2
238247,52,"Apr 5, 2021",United States,Manhasset,81.455603,8.155742,6.618268,3
238236,3,"Apr 5, 2021",Panama,La Chorrera,21.382096,1.965116,6.618268,1
238222,13,"Apr 4, 2021",United States,Anaheim,17.920233,2.280757,6.618268,1
238210,100,"Apr 4, 2021",United States,Westfield,48.058806,4.846608,6.618268,2
238209,100,"Apr 4, 2021",United States,Westfield,64.349927,6.170262,6.618268,1
238208,100,"Apr 4, 2021",United States,Westfield,50.502474,3.624774,6.618268,2
238207,100,"Apr 4, 2021",United States,Westfield,79.011935,7.066274,6.618268,2
238205,47,"Apr 4, 2021",United States,Santa Clara,17.920233,2.219665,6.618268,1
238204,43,"Apr 4, 2021",United States,Taunton,48.058806,3.003675,6.618268,3
238200,30,"Apr 4, 2021",United States,San Francisco,153.95109,12.462707,6.618268,4
238199,36,"Apr 4, 2021",United States,Santa Ana,140.103638,11.373239,6.618268,6
238198,30,"Apr 4, 2021",United States,San Francisco,31.767685,3.278588,6.618268,2
238194,34,"Apr 4, 2021",United States,San Jose,41.216535,4.429148,6.618268,8
238192,25,"Apr 4, 2021",United States,Charlotte,13.236536,1.394927,6.618268,1
238190,51,"Apr 4, 2021",United States,Union,104.263172,9.571033,6.618268,4
238187,76,"Apr 4, 2021",United States,Pleasanton,17.920233,2.280757,6.618268,1
238183,31,"Apr 4, 2021",United States,San Diego,152.729256,0.0,0.0,2
238181,7,"Apr 4, 2021",United States,San Francisco,106.70684,10.192132,13.226354,3
238180,15,"Apr 4, 2021",United States,Union City,53.760698,4.001507,6.618268,3
238179,85,"Apr 4, 2021",United States,Los Angeles,28.509461,3.349862,6.618268,1
238178,77,"Apr 4, 2021",United States,Corona,30.545851,2.891674,6.618268,1
238177,57,"Apr 4, 2021",United States,Columbia,89.601164,7.707736,6.618268,2
238175,3,"Apr 4, 2021",United States,New York,33.070975,3.512773,6.618268,1
238172,41,"Apr 4, 2021",United States,Ellicott City,20.669359,1.639294,6.618268,1
238168,60,"Apr 4, 2021",United States,(not set),147.129184,10.395771,6.618268,10
238167,98,"Apr 4, 2021",United States,Mountain View,180.831439,18.093326,20.353719,18
238166,98,"Apr 4, 2021",United States,Mountain View,976.326862,89.692801,20.353719,42
238165,60,"Apr 4, 2021",United States,Houston,46.429694,4.398603,6.618268,2
238161,41,"Apr 4, 2021",United States,Washington,29.07965,2.13821,6.618268,6
238160,62,"Apr 4, 2021",United States,Linden,41.297991,3.176769,6.618268,3
238158,97,"Apr 4, 2021",United States,New Castle,69.237263,4.551332,6.618268,3
238157,83,"Apr 4, 2021",United States,Canton,41.257263,2.861128,6.618268,4
238141,15,"Apr 3, 2021",Taiwan,(not set),173.663346,0.0,6.618268,10
238137,25,"Apr 3, 2021",United States,Los Angeles,16.291121,2.189119,6.618268,1
238136,77,"Apr 3, 2021",United States,Moodys,86.913129,0.0,6.618268,8
238134,38,"Apr 3, 2021",United States,Quincy,44.759854,2.800036,6.618268,6
238132,42,"Apr 3, 2021",United States,San Jose,21.504279,2.606579,6.618268,5
238131,82,"Apr 3, 2021",United States,Mayfield Heights,53.149781,4.785517,6.618268,8
238129,2,"Apr 3, 2021",United States,Mamaroneck,19.345706,2.158573,6.618268,5
238128,4,"Apr 3, 2021",United States,Cupertino,142.547306,13.429993,6.618268,2
238127,48,"Apr 3, 2021",United States,Los Angeles,29.018559,3.400771,6.618268,2
238126,55,"Apr 3, 2021",United States,Raleigh,26.228704,2.372394,6.618268,5
238125,28,"Apr 3, 2021",United States,San Jose,30.830946,3.441499,6.618268,7
238123,21,"Apr 3, 2021",United States,Jersey City,52.946142,2.423304,6.618268,2
238120,73,"Apr 3, 2021",United States,Nashville,17.054767,1.975298,6.618268,3
